Feature,Importance
1037,-0.33127636910380753
718,0.32998900910211376
170,0.3289875144571947
551,0.32291919394618207
374,0.3225606402346529
375,0.3225606402346529
28886,-0.3222279406099133
307,0.32218423817706804
674,-0.3173363173235182
5440,-0.316622950340349
29563,0.3164571942732471
3565,-0.31526319939435876
977,-0.31420986225230424
5904,-0.3104222122884431
601,0.31017912963294164
5861,-0.30934766088458787
324,0.3085375698466787
600,0.3083465597635336
599,0.3083465597635336
11773,-0.3053446331405181
5859,-0.3044575879322796
346,0.3014180672918392
21605,0.29882115073867743
5850,-0.2949938856832187
142,0.2945829749248424
3404,-0.29405014850066336
3402,-0.29405014850066336
3403,-0.29405014850066336
575,0.293632008719935
48876,0.29310498871370727
4436,0.2927936364021242
48895,0.29217243063177933
15065,-0.29213415386805797
1245,-0.2910486526992524
1247,-0.2910486526992524
1246,-0.2910486526992524
6,0.2901360606938798
4982,0.28877399892122857
8,0.28641102170265176
1003,0.28500106792856766
1004,0.28500106792856766
1005,0.28500106792856766
7,0.28457708845463303
48920,0.2836882635339073
48921,0.2836882635339073
1064,0.28192104443389815
665,0.2764527004681843
982,0.27485002125736235
983,0.27485002125736235
984,0.27485002125736235
979,0.2740981511268128
978,0.2740981511268128
3,0.27390213403539804
5,0.2739021340350214
4,0.27390213403485447
1157,0.2739010872997014
20946,0.27389279757004104
529,0.2733385094407222
128,0.27082522745808135
36320,-0.2701106041795042
35740,-0.2701106041795042
35739,-0.2701106041795042
634,0.2698754250007746
635,0.2698754250007746
208,-0.26928711349198675
70,0.2688535943366081
320,0.26798839779956696
773,-0.2679555818729177
316,0.26689168748826725
780,0.26581036564549376
321,0.2645558132693492
5761,0.2638529984446575
3920,0.2627806235587658
3919,0.2627806235587658
6116,-0.26165391506627367
18706,-0.25803771576030465
18705,-0.25803771576030465
18681,-0.2580003637948852
3341,-0.2576754279019971
3551,-0.2565605705978364
3552,-0.2565605705978364
3553,-0.2565605705978364
3159,-0.25436634502810257
20995,-0.2543609578202602
12229,-0.25399077487677224
546,-0.25273099237274815
431,0.25207037227608275
1151,-0.2517207239017764
1139,-0.25093267863184654
930,0.24994912138800945
1589,0.24928496012604986
604,0.24913382558802358
261,0.24886735997120604
11734,0.24822330513058852
1144,-0.24785044774166456
141,0.24769987238465624
3045,-0.2469241758425177
3046,-0.2469241758425177
265,0.24625385360259827
1219,-0.2438174797043547
9041,-0.24145040711050947
304,0.24082182971834615
1344,-0.24010676205739107
23470,-0.2399759252014252
19091,-0.2373404867252286
6120,-0.2363383010899105
1022,-0.23488277478014932
3103,0.23487180132951835
2875,0.2338633386092108
3245,-0.2316678787126256
3083,-0.23061231015859165
3084,-0.23061231015859165
3081,-0.23061231015859165
3082,-0.23061231015859165
3086,-0.23061231015859165
3085,-0.23061231015859165
262,-0.23052149669865812
23290,-0.23023405237595668
376,0.2284891845461954
255,-0.22820787529874173
934,0.228158122337235
935,0.228158122337235
623,0.22699112649135053
1197,-0.22671826142545695
6860,0.22574496088179585
779,-0.2249976129173306
45894,-0.2244093374932885
45895,-0.2244093374932885
10196,-0.2232869092340131
19077,-0.22323181074690474
146,0.22285981734237953
1032,0.2227975036464768
1033,0.22237250276042209
783,0.22195632456685271
148,0.22079771571279747
3156,-0.21846232411272315
3155,-0.21846232411272315
17231,-0.21775121404352885
17206,-0.21775121404352885
9799,-0.21687313407910966
1210,0.21552897660132572
202,-0.21501723844400797
201,-0.21501723844400464
9813,-0.21488728218040926
21586,-0.21485163919279232
1284,0.21452635683614193
11640,-0.21230186276755167
1221,0.2120459920694844
821,-0.21025183224863878
1185,-0.20971500037882565
4123,-0.2090913414901673
1244,0.20886458854120873
75,0.2075436722264574
2963,-0.207221515357375
323,0.20689882992392178
405,0.20586770710423133
10385,-0.2046954228773438
789,0.20464791080338432
788,0.20464791080338432
790,0.20464791080338432
4324,0.20386958610505018
4325,0.20386958610505018
4326,0.20386958610505018
1527,-0.20164851846231607
180,-0.20125939323319125
179,-0.20125939323318573
162,0.2006211683524109
800,0.19957510477586546
279,0.1989689492097225
19115,0.19859740108886412
956,0.19635593579684604
19074,0.19577199599511946
1528,0.19484367112177067
5018,-0.19445748154010428
1562,0.1938102447037946
1272,0.19360356680823199
268,0.19299381342998126
14073,-0.19280322590703686
14090,-0.19280322590703686
14093,-0.19280322590703686
4759,-0.19269589523468583
4757,-0.19269589523468583
4758,-0.19269589523468583
1349,0.1924534542905237
705,0.1920064955493319
704,0.1920064955493319
269,0.19171431727952004
310,0.1917143172795183
1317,-0.19154912161670481
1300,-0.19154912161670481
1301,-0.19154912161670481
15006,-0.1915026480298213
689,0.19072563424532557
24259,-0.19071457965799637
14951,-0.18971412423932052
14595,-0.18971412423932052
14469,-0.18948046915142885
3679,-0.1893224408246043
13262,0.18825969448863364
1220,-0.18715792282267305
1318,0.18686398965490952
4846,-0.18620828327554456
973,0.1851894202644329
802,-0.1851315342048828
6478,-0.18512846741678066
11591,-0.18481085139864728
11590,-0.18481085139864728
533,0.18477551086416438
46101,-0.18465946847838344
1313,0.1846288358718432
532,0.18353556713876015
1521,-0.18058453480985573
3874,-0.18058040132368372
13466,-0.1794289023522976
3375,-0.1787608873540114
3369,-0.1787608873540114
143,0.17845594823971786
573,0.17700696901006327
29880,-0.17665972292739068
13522,0.17595209260687505
107,0.17333684923422085
106,0.17333684923416492
105,0.17182102107784936
1230,-0.17135764481586802
919,-0.17018116235112604
918,-0.17018116235112604
462,0.1695281412370869
11777,-0.1691427741184743
6631,-0.1689799557575257
3806,0.16880064822746693
3805,0.16880064822746693
19158,-0.16879883824564207
3583,-0.1686848985567957
766,0.16781633802769846
765,0.16781633802769846
775,0.16776924367419588
47025,-0.1674843158429075
564,0.166731119904645
1234,-0.16667115808792746
1149,-0.16660875358544588
3792,0.16631230111378617
3799,0.16631230111378617
3798,0.16631230111378617
3788,0.16631230111378617
3791,0.16631230111378617
3787,0.16631230111378617
3789,0.16631230111378617
3790,0.16631230111378617
3784,0.16631230111378617
3781,0.16631230111378617
1183,-0.16627267092852344
1184,-0.16627267092852344
1174,-0.16619710942656848
839,-0.16616476174864936
10900,-0.16570218433372927
181,-0.16540001674036137
6649,-0.1653201978912027
6648,-0.1653201978912027
10869,-0.16487715060804284
10868,-0.16487715060804284
1093,-0.16471101667146992
1156,-0.16471101667146992
23228,-0.16470974662052873
28882,-0.1641344797078072
35015,-0.16404303990562494
10907,-0.1630605898982999
136,0.1615717685828047
1031,0.16154108654606733
1030,0.16154108654606733
5190,0.161460055120316
1118,-0.16145734441670395
1119,-0.16145734441670395
1120,-0.16145734441670395
1121,-0.16145734441670395
565,0.161033040821674
46185,-0.16094789285316188
47020,-0.16094789285316188
772,0.16088996841357367
1543,0.16088047808102554
4781,0.160530748914037
274,0.16032860657976383
4993,-0.15996817400435392
1196,-0.15951321421927558
1106,-0.15933203616829755
1152,-0.15933203616829755
1098,-0.15933203616829755
293,0.1592936813850344
292,0.15929368138502364
291,0.1592936813850233
666,0.1592059440549203
10434,-0.15860304202052333
1208,-0.15827476675528038
11118,0.15805349091266416
3589,0.15777765644403982
1097,-0.1572794112648265
1105,-0.1572794112648265
1216,-0.15724268348347628
566,0.15650947449450922
1237,0.15650415368194823
23743,-0.15638972797937006
3864,0.15629629949978432
3862,0.15629629949978432
3861,0.15629629949978432
5330,-0.1562572817241143
5334,-0.1562572817241143
23906,-0.1558644327842326
2900,0.15510388363297786
1250,-0.15459167395003484
1662,-0.1544835739178798
16049,0.15413391557610465
198,-0.15382318436259204
6657,-0.15350896320379787
6656,-0.15350896320379787
6659,-0.15350896320379787
6655,-0.15350896320379787
6658,-0.15350896320379787
110,0.15293076719920157
3877,0.1527424867057984
746,0.15247214234135323
749,0.15247214234135323
748,0.15247214234135323
745,0.15247214234135323
747,0.15247214234135323
2812,-0.1522219182926255
119,0.15219770115910344
1111,-0.15189087143808777
1102,-0.15189087143808777
1100,-0.15189087143808777
1110,-0.15189087143808777
1109,-0.15189087143808777
1112,-0.15189087143808777
1108,-0.15189087143808777
1107,-0.15189087143808777
1104,-0.15189087143808777
1101,-0.15189087143808777
1103,-0.15189087143808777
172,-0.15169477770939271
173,-0.151694777709293
741,0.1514360938324297
438,0.1507233890663132
189,-0.1506967566419629
28840,-0.15035902718456526
4077,0.14972946912149612
6633,-0.1490172442490119
6632,-0.1490172442490119
4666,0.14880863525195465
4665,0.14880863525195465
4663,0.14880863525195465
728,0.14845624481059716
739,-0.14823357935653808
48857,-0.14821922303989477
34948,-0.14817279812098383
160,-0.14811152698728516
3959,-0.14790814160513152
1020,0.14762582856899098
3049,-0.14720439306196723
23487,-0.14587179629886546
3418,0.14564668150807178
6650,-0.14535748638269208
676,0.14501600292931932
48922,-0.14468196929423482
225,0.1445721026971967
734,0.14420057837023595
731,0.14420057837023595
732,0.14420057837023595
45994,-0.14419297459443947
3884,-0.14363793986316864
150,0.14284303201169668
149,0.14284303201165743
428,0.14226982344421887
1029,0.14221026708450607
3560,0.1417457489859744
3559,0.1417457489859744
46845,-0.14169832680577654
3538,0.14155881921556943
3537,0.14155881921556943
1233,0.14133224279528647
1232,0.14133224279528647
3507,0.14121923763683197
774,-0.14120094399220864
152,0.14086698389206592
35200,-0.14078651140970802
35199,-0.14078651140970802
3465,0.14070352944061523
3438,0.14070352944061523
5454,-0.13946240778671606
5070,0.1393796600035345
116,0.13914697155619535
842,0.13901707846443084
11776,-0.13900772877948803
3652,0.13890289471239126
13,0.13880956400181604
5236,0.13809908958532782
2958,-0.1380540533037644
4204,0.1373700816302431
23485,-0.13723821217699556
23486,-0.13723821217699556
117,0.13679941007521304
1338,0.13629429897728346
206,0.13623921242852183
306,-0.13597228209058024
1072,0.13586017399020506
737,0.13560921084778899
736,0.13560921084778899
735,0.13560921084778899
23476,-0.13546672962559336
1600,0.13546473197074235
429,0.13532067100300801
3909,0.1353092242913183
630,0.13493719855912584
3603,-0.1348094110943575
1008,0.13441346624255499
911,0.13433862019654633
798,0.1342930274994435
62,0.1341128670087668
629,0.13402527582486348
23230,-0.13401213725682223
631,0.1337345427970285
1548,-0.13373149005075746
952,0.13284223127697578
3579,0.13260628850677192
3096,0.13255526590544311
2973,0.1322711922014271
596,-0.13219602455774362
3157,0.1320769247502349
3158,0.1320769247502349
385,0.13178750018833008
1092,0.13149731098107373
4571,0.13141221086889043
209,0.1312218817139268
4588,-0.13121359303724092
4599,-0.13121359303724092
4585,-0.13121359303724092
4586,-0.13121359303724092
4584,-0.13121359303724092
4569,-0.13121359303724092
4570,-0.13121359303724092
4568,-0.13121359303724092
4598,-0.13121359303724092
4573,-0.13121359303724092
4587,-0.13121359303724092
4596,-0.13121359303724092
4574,-0.13121359303724092
4583,-0.13121359303724092
1544,-0.13099588283533636
687,0.1305722683518851
46140,0.13056481516782262
3958,0.13051991504994798
806,0.13019589700721212
25,0.130108474668629
16,0.1298565563019138
23,0.12985655630018902
22,0.12985655629996365
21,0.12985655629954831
19,0.12985655629946857
24,0.12985655629924087
20,0.12985655629905282
15,0.12985655629901122
489,0.12971643975174613
818,0.12964601152783722
819,0.12964601152783722
823,0.12964601152783722
48896,0.12955263273020773
43,0.12955209873957074
3953,-0.12946198849548024
3975,0.12936788629813523
3977,0.12936788629813523
9997,-0.1293246498931322
42,0.1293001803716501
216,0.12910768500407932
633,0.1291019219763009
632,0.1291019219763009
645,-0.1290795089019738
4530,-0.12907714648186086
118,0.12865420874654263
163,-0.1282542041170849
48821,-0.12822251951139782
759,-0.1281467359111986
9062,-0.12800787474727454
26,0.12787668554394566
1457,0.12781697044878082
5219,-0.12770316016644498
5372,-0.1269023397560473
17,0.12681831081839046
18,0.12681831081786193
14,0.12681831081692177
2919,0.12680752358932768
675,0.1266005649307222
38,0.12658480888790588
3625,-0.12641198655985766
6352,-0.12632857487953453
1540,-0.12617704431939558
3186,0.12528956408002165
3600,0.12508576045107955
3711,0.1249900488568889
37,0.12467980613289703
35,0.12467980613279617
36,0.1246798061326884
29,0.12467980613262525
643,-0.12422925218040075
1034,0.12394298725820117
147,0.1238469845673406
384,0.12344696961723914
64,0.12339838438376152
18663,-0.12311089773337985
3196,0.12286205625761955
4731,0.1228323667272211
4732,0.1228323667272211
50,0.12277113065787074
3051,0.12277077995682557
27,0.1226141020199177
28,0.12261410201989896
33,0.12261410201951321
474,0.12248395741247924
13309,-0.12208438296697093
191,-0.12199361129555136
473,0.12197252015285903
283,0.12191837276399657
11126,0.1215796083943558
7796,-0.12134824504273323
10369,-0.12133230412059925
4516,-0.12133099490712741
4517,-0.12133099490712741
4518,-0.12133099490712741
4519,-0.12133099490712741
69,0.12124193533033592
5054,-0.12119877052722469
648,-0.12099838999472129
646,-0.12098615390402884
9674,-0.12096111882972937
750,-0.12081332078477283
30,0.12078276338350004
373,0.12071108758731583
169,-0.12025898699256221
168,-0.12025898699252777
21357,-0.12017028074099076
4739,0.12006285520035015
4740,0.12006285520035015
795,-0.12004174499469669
1352,0.11992936559352572
1044,0.11990658684746673
51,0.11990550469429286
47,0.11984820546385468
46,0.1198482054638141
48,0.11984820546377237
123,0.11979079003650134
125,0.11979079003631758
4142,-0.11966543727203491
11953,-0.11957934729446938
11952,-0.11957934729446938
655,-0.1194401997944939
4240,-0.11931066209539647
4241,-0.11931066209539647
1007,0.11930929855709345
220,0.11926318224664809
17442,-0.11924081884459539
17443,-0.11924081884459539
17440,-0.11924081884459539
17444,-0.11924081884459539
822,0.11909064537773827
54,0.11903079821951568
1076,0.1190210690944584
4304,-0.11870308587684274
4320,-0.11870308587684274
4305,-0.11870308587684274
3595,0.11858936473255893
3596,0.11858936473255893
3597,0.11858936473255893
794,-0.11858321280790904
4315,-0.11846366093986663
4316,-0.11846366093986663
4314,-0.11846366093986663
4358,-0.118355774428342
1500,0.11833235029085856
5327,-0.11819927785046379
796,-0.11805589309597926
658,-0.11771764111230232
11779,-0.11755412642366532
11780,-0.11755412642366532
11781,-0.11755412642366532
4160,0.11754222785408656
49019,-0.11719620778827407
192,-0.11711875136674246
52,0.11695922656019123
1526,-0.11683268845911665
1060,0.11680295391935218
6002,0.11662135131339114
6001,0.11662135131339114
6003,0.11662135131339114
57,0.11658547886185687
55,0.1165854788617491
161,-0.1162693877125892
4444,0.11583352212686066
5445,0.11583113171843665
5390,0.11583113171843665
5388,0.11583113171843665
5446,0.11583113171843665
5387,0.11583113171843665
5447,0.11583113171843665
3802,0.11561713557852923
1160,0.11560475626168223
32,0.11544630071811711
31,0.11544630071797199
35759,0.11514949799258879
3003,-0.11508312363750607
3708,-0.11494440820731099
12545,-0.11482599993511067
1047,0.11438683475705753
10859,-0.11436194990945224
10860,-0.11436194990945224
53,0.11419419743881501
3633,0.11406284307104557
3648,0.11406284307104557
3632,0.11406284307104557
559,-0.11405177017767354
5285,-0.11401053696737602
48828,-0.11396518562626115
48860,-0.11396518562626115
48861,-0.11396518562626115
48913,-0.11396518562626115
48827,-0.11396518562626115
48914,-0.11396518562626115
5542,-0.11395627354053463
1168,0.11386899951811817
1170,0.1137845350312263
10448,-0.11376823125274249
2874,0.11365571244730537
10872,-0.11361460381323862
10873,-0.11361460381323862
260,0.1134770454212136
2994,0.11342341696723401
2995,0.11342341696723401
1310,0.1133306212842835
1617,0.11309515298310473
1595,0.11309515298310473
1608,0.11309515298310473
1606,0.11309515298310473
1609,0.11309515298310473
1604,0.11309515298310473
1603,0.11309515298310473
1602,0.11309515298310473
1610,0.11309515298310473
1611,0.11309515298310473
1612,0.11309515298310473
1613,0.11309515298310473
1614,0.11309515298310473
1621,0.11309515298310473
1615,0.11309515298310473
1616,0.11309515298310473
1607,0.11309515298310473
13521,-0.11296910522662766
68,-0.11262208900734079
1090,0.11260725861182658
36330,0.11254168249039195
59,0.1123853898445111
39,0.1122388368268062
18690,-0.11216689161093515
4022,-0.11211544665252783
4027,-0.11211544665252783
4021,-0.11211544665252783
1059,0.11195254286283643
3900,-0.11187679731570017
5084,0.11179757157292697
176,0.11178357128894181
1535,0.11176493357053194
1551,0.11176493357053194
470,0.11174073237840776
2877,0.11168246989513528
3008,-0.11141299655037704
218,0.11137986665568006
217,0.1113798666556634
421,0.11136729431812525
471,0.1113135216029353
472,0.1113135216029353
40,0.11115974585435644
47072,-0.11096690135061221
6177,0.11083534692834546
6178,0.11083534692834546
6179,0.11083534692834546
6025,0.11068760767560841
756,-0.11052560206652984
554,0.11041909747545024
41,0.11036905221549849
799,0.11029981176298535
1043,0.1102214567480334
130,0.10988269616411564
12639,-0.10984567172374254
13501,-0.10984567172374254
12638,-0.10984567172374254
1636,0.10967108336780367
1637,0.10967108336780367
8895,0.10947938442852485
427,0.10915887465784585
5925,-0.10913355130350569
1269,0.1089988858441255
1268,0.1089988858441255
1273,0.1089988858441255
4120,-0.10896901871560251
6118,0.10892345800922663
1350,0.10885552482486426
2909,0.10885183458939687
1158,0.10883363437276262
228,0.10869391730977256
229,0.1086939173097666
628,0.10864684118310163
35179,-0.10814142500831563
972,0.10811429023255732
17441,-0.1072830173218033
6480,0.10726788109847628
6481,0.10726788109847628
167,-0.10720868655849557
3556,-0.10708433640137655
5295,-0.10688147491685304
5294,-0.10688147491685304
10409,-0.10668135935279224
10408,-0.10668135935279224
10407,-0.10668135935279224
2852,0.10657124419644581
1164,0.10619195877875161
1166,0.10619195877875161
1165,0.10619195877875161
673,0.10615228181905884
668,0.10615228181905884
667,0.10615228181905884
670,0.10615228181905884
669,0.10615228181905884
672,0.10615228181905884
1048,0.1061286155354075
3436,-0.10611894174709299
816,-0.10591747357169745
11960,-0.10560164618394201
4162,-0.1055390322547097
727,0.10543136303987735
754,0.10505340053499
755,0.10505340053499
45,0.10495487121312846
44,0.104954871213081
2645,0.10491571906273309
4650,-0.10488605932081153
164,-0.10475581423206384
166,-0.10475581423195182
165,-0.10475581423194787
35559,0.10471590757063891
3725,-0.10452138250613296
3726,-0.10452138250613296
3727,-0.10452138250613296
1218,0.10450361492408473
3876,-0.10430406726061026
49,0.10416417757428921
23556,0.10416397986258345
23555,0.10416397986258345
23557,0.10416397986258345
47071,-0.1039242169076986
5200,-0.1036986986881388
5199,-0.1036986986881388
10223,-0.10362848516813052
299,0.10349524748464252
738,-0.10339854123512643
5088,0.10327888794902206
1211,0.10325172820879293
678,0.10320614129559587
677,0.10320614129559587
8505,-0.10284812103622215
2990,0.10284259416831627
10004,-0.10283890121794498
904,0.10272094795329605
860,0.10268522442457698
907,0.10268522442457698
921,0.10268522442457698
850,0.10268522442457698
909,0.10268522442457698
908,0.10268522442457698
8052,0.10260650424314831
6341,0.10252110047946852
6340,0.10252110047946852
6858,-0.10247522366671677
1640,0.10246276909756033
1639,0.10246276909756033
1638,0.10246276909756033
1664,0.10246276909756033
1337,0.10236403575817608
4452,-0.1023234174013965
4453,-0.1023234174013965
1450,0.10213068715972969
13502,0.10196181410567492
15076,0.10194030358318043
2999,0.10190579203352954
9096,-0.10172674329468533
3408,-0.1016519373933919
47070,-0.10157665542672427
3409,-0.10154893752158424
15243,0.10150219803059878
3934,0.10145811969830773
3935,0.10145811969830773
3921,-0.10122743856329483
28742,-0.10111242662380095
3070,0.10107357391979763
3860,-0.10083837275030223
3879,-0.1006898682486206
5157,0.10066693889330264
5158,0.10066693889330264
5159,0.10066693889330264
2788,-0.10052122681829764
263,0.10048000592937989
264,0.1004800059293765
1142,0.10039249519167728
67,0.10023681981985984
1372,0.10019208328907428
4183,0.10005175855798096
3513,-0.0999797778955921
3501,0.09996077274831942
671,0.0997348143033051
4146,-0.0996804064443998
4145,-0.09968040644439953
10622,-0.09946810532317056
3950,0.09942107411441893
3951,0.09942107411441893
21035,-0.09925956200729968
760,0.09920722446740318
761,0.09920722446740318
9665,-0.09905970306037369
585,-0.09896978967378522
3424,0.09867160109019686
3423,0.09867160109019686
3422,0.09867160109019686
9732,-0.09866278384767675
29875,0.09863498040783983
13484,0.0984774109898158
82,0.09847641231824618
85,0.09847641231819015
83,0.09847641231809733
4310,-0.09834186779623338
4311,-0.09834186779623338
3486,0.09814774002613218
3485,0.09814774002613218
3354,0.09803669284338021
797,0.09800695616021557
801,0.09773221929075773
3528,0.09738620557974093
29631,0.09737637228172659
11141,0.09726368671548537
5133,0.09720054136402224
81,0.09712474028567512
3493,-0.09712467445134919
11062,0.09699042208672277
3695,-0.09694865245105787
3692,-0.09694865245105787
46740,-0.0969197385047774
14059,-0.09640161295351843
14047,-0.09640161295351843
3683,-0.09612929996190882
3691,-0.09612929996190882
3685,-0.09612929996190882
3694,-0.09612929996190882
48845,-0.09585181443857027
84,0.09575660357213973
87,0.09575660357183487
14498,-0.09575132401491065
365,-0.09539810177588118
367,-0.09539810177588118
366,-0.09539810177588118
29611,-0.09536703307744551
29610,-0.09536703307744551
1295,0.09529632605742391
1214,0.09520190518378384
13471,0.09499300787396633
3197,0.09495220739526535
3194,0.09495220739526535
1175,0.09490594361296807
14645,-0.09485706211966026
14634,-0.09485706211966026
14628,-0.09485706211966026
14611,-0.09485706211966026
14613,-0.09485706211966026
1356,0.09483979819992303
3219,0.09477925840819676
7801,0.09468981014740734
29619,-0.09465456052477317
29617,-0.09465456052477317
29618,-0.09465456052477317
686,0.09461940169541048
436,0.09401108667705106
72,0.09400758938443017
3199,0.0938678009834386
5071,0.09372828654614546
715,-0.09370948573271108
716,-0.09370948573271108
13457,-0.09344516547800027
13459,-0.09344516547800027
364,-0.09330067159230204
363,-0.09330067159230204
1176,0.09308488802501033
4674,-0.09284112100075588
3463,-0.09266399925399164
9503,-0.09263478176503114
35757,-0.09262055764789993
4864,-0.09260314098261518
437,0.09255255449026242
5063,-0.09250266764325484
74,0.09236629506995507
127,0.09227490972875524
4170,0.09225817505122702
4156,0.09225817505122702
4300,-0.09212679174312555
79,0.09174241263018285
11629,-0.09151080461023613
6113,0.09129151383074785
3022,0.09120773626274453
11628,-0.09112130646017969
3866,0.09106618772992704
26606,-0.0909676358905942
28481,-0.0909676358905942
17253,-0.09090568215578161
3093,0.09060872354158542
15690,-0.09046957852952982
15691,-0.09046957852952982
80,0.09039783003671818
28878,-0.09038349914719747
28877,-0.09038349914719747
259,0.09027068917014895
4288,-0.0902249392531101
1568,0.08996482191854231
1570,0.08996482191854231
1569,0.08996482191854231
383,-0.08994822063842875
21034,0.08991327252754053
14372,0.08991327252754053
14371,0.08991327252754053
3407,0.0898714272083313
15687,-0.08986599403702085
6127,-0.08966262593991643
78,0.08962852714906032
174,0.08941288358536915
1252,0.08940615901864246
6134,-0.0893804737748973
6132,-0.0893804737748973
354,0.08937079650071542
17458,-0.08930229190666661
3700,0.08919531283324891
3701,0.08919531283324891
531,0.08918030704233107
11619,-0.08916470319454937
11620,-0.08916470319454937
2936,0.08915639539478157
2929,0.08915639539478157
11549,-0.08913789953054205
35154,-0.08900063370577266
35155,-0.08900063370577266
35156,-0.08900063370577266
21044,-0.08843836920353433
7783,-0.08831149665960422
7779,-0.08831149665960422
10598,-0.0882396198629256
10599,-0.0882396198629256
5213,0.08817651158720435
3681,0.0881327775077541
3682,0.0881327775077541
11803,0.08799582207109564
13523,0.08797604630343753
3518,-0.0879623940032979
610,0.08795287685454739
611,0.08795287685454739
15787,0.08793982487245969
574,-0.08790213648645408
14450,-0.08770380728377081
175,0.08764331907513104
1159,-0.0876235104986936
587,-0.08751241370532149
589,-0.08751241370532149
588,-0.08751241370532149
1204,0.08714158111726786
197,0.0871050289707486
196,0.087105028970736
3441,-0.08700120880233644
4158,0.08692262451068405
1209,0.08690225797940777
305,-0.08671174737918785
5072,0.08669733985193247
515,-0.08667775880272247
77,0.08653582050941684
76,0.0865358205092135
3855,0.08636350588126705
3809,0.08636350588126705
3890,0.08627614757211431
9055,-0.08624804958355853
4124,0.08618001389540599
362,-0.08615149420832453
955,0.08608278008152978
4026,0.0859219594030467
4080,0.0859219594030467
3452,0.08587645635931514
3451,0.08587645635931514
4047,-0.08580210314296488
13622,-0.08567238822317289
5790,0.08565968206333002
5532,0.08565968206333002
26757,-0.08487765316490838
25648,-0.08487765316490838
4126,0.084860434283312
1061,0.08478554930574914
3525,-0.08473442315337051
3524,-0.08473442315337051
3042,0.08460594628170941
2644,0.084531116223977
45793,0.08448555331412155
45786,0.08448555331412155
8863,-0.08445976194039306
949,0.084428201345563
948,0.084428201345563
947,0.084428201345563
3677,0.08429679444450829
3678,0.08429679444450829
65,-0.08409168038665685
